Product A,Product B,Product C,Product D,Product E,Product F,Product G,Product H,Product I,Product J,Product K,Product L,Product M,Product N,Product O,Product P,Product Q,Product R,Product S,Product T,Product U
2026,103,0,0,0,201,0,0,0,0,0,464,0,35,526,0,39,196,0,0,0
1930,0,10,597,59,0,0,0,801,191,0,166,281,503,163,0,96,144,790,8663,0
0,89,0,614,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
388,397,985,130,0,0,0,0,0,1524,0,114,503,325,0,0,0,0,0,0,-33
0,33,1026,8443,0,0,171,0,0,2561,518,149,38,0,356,0,590,0,0,0,313
103,0,174,0,0,0,0,0,523,0,23,0,0,0,0,0,0,0,0,0,0
477,0,937,779,0,0,0,678,0,437,0,84,0,113,131,13,259,32,0,0,0
0,0,0,42,0,0,0,0,0,0,13,149,0,0,196,0,0,0,0,2650,0
0,94,0,254,0,257,0,0,0,100,0,-5,7,0,0,0,0,0,0,0,0
0,0,562,0,0,671,950,0,0,231,359,254,0,18,0,0,15,0,0,0,0
0,12,0,505,0,7,0,0,0,0,0,46,0,285,10,0,0,0,65,0,0
0,253,0,0,35,52,19,0,1491,0,0,586,17,0,95,0,0,0,44,0,0
71,0,70,0,0,95,0,0,382,0,0,0,0,0,176,0,0,0,0,574,0
13472,0,498,395,0,0,0,0,0,189,0,0,0,0,0,0,71,0,0,1778,0
0,0,598,0,0,24,0,0,0,0,99,79,0,0,0,0,0,0,0,0,0
0,0,464,0,0,0,1221,193,0,0,57,119,153,46,46,36,0,35,0,286,0
0,0,0,0,0,0,0,0,0,0,0,101,584,0,52,0,0,1282,0,0,0
0,0,53,150,0,0,0,295,0,345,0,340,0,0,0,0,0,0,0,0,0
0,0,1064,88,0,84,0,175,0,0,0,52,51,32,0,0,0,0,0,0,18
513,448,476,0,0,112,177,191,777,288,508,219,125,155,180,0,110,0,832,0,0
3255,635,224,0,0,24,0,0,0,28,869,249,51,1785,504,0,0,0,522,0,0
608,130,0,0,0,189,0,17,297,0,0,74,367,0,6309,0,0,0,0,0,0
10,0,2931,0,0,85,0,0,0,0,71,158,38,15,54,0,0,0,0,84,0
0,0,522,174,0,75,0,0,0,0,24,120,0,0,12,0,0,0,0,0,498
0,30,1364,961,0,116,0,78,0,90,0,0,72,247,121,0,97,0,0,0,0
682,0,346,0,0,170,0,0,967,281,0,12,129,83,161,544,0,0,1029,553,0
56,0,32,0,0,0,0,528,6,0,0,280,50,0,0,0,0,0,0,0,0
476,74,472,169,221,0,419,0,0,0,485,0,70,27,391,0,75,0,0,5640,0
0,0,0,0,0,0,0,0,0,0,0,172,3441,0,28,0,0,0,0,0,0
118,0,375,20,0,0,0,14,0,0,0,506,17,0,0,0,0,0,0,0,0
1189,3485,1601,231,221,1565,8371,-10,1897,0,0,4,5,0,1125,0,0,10127,5220,27,0
0,0,408,0,0,21,0,0,121,0,30,148,28,176,43,0,0,909,0,0,0
0,0,217,574,0,980,836,230,0,31,4,0,0,42,53,0,0,0,0,0,0
152,0,194,100,0,647,0,174,224,31,0,0,93,0,96,0,0,505,0,0,0
0,42,0,34,0,97,0,0,0,45,0,17,286,0,0,0,0,0,0,0,0
172,0,29,1143,0,0,0,428,2396,0,0,119,117,0,0,0,0,0,0,0,0
303,530,131,1047,0,70,0,15,282,540,227,9,26,52,73,0,0,0,0,0,0
0,0,1443,1490,0,682,0,348,0,517,0,201,13,0,17,0,48,-14,0,0,0
0,30,85,85,0,1200,0,0,1439,0,19,249,19,11,652,0,0,0,0,0,0
90,0,55,480,383,0,0,0,0,16,0,320,365,0,268,0,0,108,0,4168,0
0,266,851,0,0,0,293,0,0,0,0,0,0,175,9,0,23,195,0,0,0
30,0,293,42,0,266,0,0,0,0,0,52,69,0,292,0,0,0,0,0,0
0,0,1403,0,0,0,0,0,0,62,0,12,6,16,31,0,66,0,0,0,0
0,0,516,905,0,0,1315,0,0,186,108,35,32,0,27,0,0,270,0,0,0
0,0,481,344,0,0,0,192,0,0,0,142,15,0,29,0,70,0,0,0,3176
105,0,0,0,0,581,0,0,0,0,0,248,98,71,0,0,0,84,0,0,0
887,71,200,737,221,48,194,0,108,141,0,55,82,106,550,0,0,533,47,5116,114
0,0,359,620,0,0,0,0,667,0,0,191,0,0,30,0,87,0,0,0,0
398,0,443,60,0,495,0,0,1053,597,0,84,44,10,2459,0,0,0,0,0,0
0,0,1254,0,0,0,0,180,0,0,0,33,128,80,0,0,0,278,0,0,0
2490,335,0,0,0,1806,4139,0,0,2522,0,103,142,601,5,0,0,0,0,614,0
339,0,10,28,0,83,0,0,0,0,0,147,23,0,152,0,38,0,0,0,0
442,0,30,2109,0,366,0,0,0,140,231,73,28,79,18,0,0,25,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,49,0,0,0,0,9190,0
0,71,144,0,0,0,418,0,0,0,0,68,204,144,0,0,0,3935,0,1504,0
0,0,2875,1798,0,214,352,282,0,1110,0,0,265,0,121,0,0,0,0,0,0
0,0,5532,4812,0,101,0,31,0,0,0,678,841,-16,1897,0,0,0,4732,0,0
0,0,241,179,0,45,2057,0,0,0,0,0,0,219,87,0,123,0,0,0,0
0,73,422,129,0,0,36,0,0,120,0,98,12,0,0,454,0,683,0,2642,0
342,0,29,0,0,180,1945,0,0,16,0,0,0,0,0,0,0,975,0,0,0
67,123,37,1361,0,600,0,0,0,289,382,64,244,0,60,0,0,0,65,4761,0
0,0,0,394,0,104,28,16,0,0,0,11,0,0,76,0,0,335,0,0,0
0,0,13,380,0,0,0,19,0,170,257,279,402,0,43,0,0,0,0,2400,0
0,0,175,0,0,148,0,60,174,0,0,0,35,32,203,1753,0,0,0,307,0
55,30,0,0,0,0,0,0,0,0,572,33,28,0,0,0,0,0,0,0,0
523,25,0,0,0,0,0,0,191,0,0,159,5,214,106,0,0,0,0,0,0
128,146,0,454,0,310,0,48,0,0,0,46,55,319,-38,0,0,0,0,3357,0
0,0,0,0,0,0,0,0,0,0,0,173,0,1323,320,0,0,265,129,0,0
0,0,65,0,0,0,0,0,0,0,316,336,0,0,11,0,0,0,0,0,0
0,285,123,0,0,748,0,0,0,0,0,103,21,6,0,0,0,0,0,469,0
197,0,35,0,0,208,0,0,0,0,99,0,0,0,26,7,0,0,0,0,0
112,0,0,0,221,0,24,0,0,0,0,560,70,0,0,0,0,0,0,10224,0
0,0,0,0,0,876,0,87,0,0,29,35,238,0,44,0,0,0,0,0,0
0,12,275,0,0,127,50,0,0,-42,33,0,0,0,0,0,0,0,75,0,0
30,86,20,34,0,176,159,135,476,57,0,143,352,362,1053,0,17,0,652,0,961
0,120,2001,0,0,21,0,0,121,147,0,105,45,0,236,0,0,0,0,0,0
0,0,84,130,0,278,414,0,618,126,0,18,100,0,0,0,0,0,0,1438,84
0,0,437,0,0,481,38,0,522,330,0,130,0,0,21,0,44,0,0,0,0
0,0,60,0,0,0,0,0,0,72,0,0,97,22,734,50,0,0,0,0,0
0,0,0,204,48,16,51,0,0,94,0,115,209,80,120,0,0,72,0,519,0
730,0,11,0,0,0,25,0,0,0,0,86,0,383,54,0,0,0,0,1968,0
0,0,0,0,15,0,0,0,0,0,0,161,33,0,0,0,0,0,0,2082,0
0,0,0,0,0,1922,0,657,0,0,0,130,350,18,7,0,0,0,325,3827,0
0,66,585,0,0,387,0,0,0,0,0,6,11,0,73,0,10,0,0,0,847
587,74,357,0,0,339,0,0,458,0,0,127,0,35,157,0,0,1183,455,0,0
487,131,305,0,0,157,292,0,1150,0,0,56,74,0,0,0,0,0,700,0,0
0,0,29,0,0,574,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
731,451,0,960,0,0,0,0,75,31,0,0,0,225,1056,0,0,0,1059,0,0
6718,0,0,0,0,1695,0,0,0,478,0,23,57,230,2307,0,31,0,0,0,0
336,0,275,0,0,819,0,310,0,0,0,146,48,405,198,0,0,0,0,0,0
0,0,0,85,0,670,0,19,0,0,0,0,0,0,0,0,0,0,0,4868,0
30,24,0,236,0,0,0,85,0,83,0,249,11,0,876,0,0,0,0,0,0
0,70,43,0,0,107,18,0,773,0,0,9,49,0,24,0,0,0,0,0,0
0,0,0,0,0,8,0,0,771,0,0,0,0,0,58,0,40,0,0,0,0
159,31,1324,169,0,0,0,0,0,0,0,0,0,0,55,0,0,3809,149,27,0
271,0,2525,0,0,688,0,0,0,0,584,451,0,0,560,0,103,0,0,0,0
0,0,33,0,0,0,0,0,0,0,0,0,0,0,158,469,51,0,0,0,0
78,0,361,0,0,45,167,0,495,0,0,121,94,0,5,0,0,0,0,0,0
0,0,2737,465,0,305,0,0,447,0,0,1034,334,11,20,0,1017,651,11,0,0
0,0,179,35,0,164,0,0,529,0,0,98,17,0,24,0,70,0,0,0,0
0,156,233,0,0,340,0,18,0,0,0,0,0,20,120,784,0,695,227,0,144
0,90,903,60,87,653,34,0,90,551,0,532,59,10,18,0,717,0,0,0,0
0,0,0,180,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252
0,0,133,68,0,84,10,215,166,31,0,0,0,19,0,0,87,0,100,0,104
0,0,0,30,0,202,0,153,1748,691,0,180,159,0,30,0,0,0,0,0,0
1160,0,62,0,0,132,0,0,633,0,0,0,24,0,18,0,0,0,0,0,0
0,0,0,0,0,20,12,90,0,0,2621,15,0,91,0,0,282,0,0,0,0
193,342,663,35,0,251,0,0,659,736,0,154,95,0,341,1316,174,97,165,1004,0
0,85,50,0,0,148,59,0,0,0,0,148,0,507,0,250,0,0,250,0,0
0,107,13,507,0,0,0,0,43,47,0,42,0,181,0,0,0,0,95,0,0
0,42,0,778,0,2574,0,58,925,317,373,125,0,0,161,0,0,0,65,30,0
226,0,269,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
330,257,718,939,0,27,0,12,1057,16,0,37,0,5,121,0,0,0,380,0,0
0,0,264,376,0,0,0,0,0,0,493,44,169,0,15,0,0,0,0,4678,0
635,79,39,0,0,0,0,28,547,0,0,174,17,0,15,0,0,0,0,0,0
0,0,0,0,0,0,0,77,89,0,0,33,28,344,0,0,0,30,0,0,0
0,0,35,0,0,0,0,0,1615,40,3614,12,61,1018,0,0,0,0,0,0,0
573,84,226,0,0,883,83,0,0,0,0,54,52,6,19,0,43,200,714,1387,0
0,0,224,1273,0,0,0,0,0,294,33,174,33,0,2,0,0,0,0,661,612
0,0,0,0,0,234,0,0,19,71,72,0,30,0,0,0,10,0,70,0,0
0,0,485,0,0,0,0,0,0,0,0,81,35,0,206,0,0,0,66,0,0
0,0,0,0,221,52,0,47,0,40,1312,96,22,0,23,0,0,0,0,0,0
6,0,0,42,0,17,0,0,433,0,0,23,0,0,9,0,0,0,0,0,0
0,0,10,258,0,0,0,0,0,0,0,0,11,0,0,0,0,67,0,1663,0
94,0,0,38,221,0,0,121,363,13,0,27,0,61,0,0,0,-43,0,265,0
0,169,74,394,0,0,133,0,51,854,0,33,0,169,0,0,182,477,657,1306,0
361,111,0,298,221,0,187,17,0,103,0,46,6,0,0,0,0,0,0,0,0
0,0,334,0,0,0,0,0,0,40,16,0,0,81,0,0,0,90,0,0,0
0,0,18,136,0,48,0,74,0,78,151,85,12,0,0,0,0,0,0,846,0
358,36,13,0,0,0,0,175,0,0,0,0,0,66,13,0,0,0,1285,2256,0
0,0,240,0,0,170,0,0,0,251,0,934,0,0,0,0,0,0,0,0,0
339,0,719,1343,0,0,1407,0,0,155,0,417,27,511,21,0,26,0,0,0,0
0,0,404,0,0,0,768,0,0,-42,116,0,17,31,15,0,0,1048,0,0,0
0,0,0,276,69,0,20,337,0,71,35,82,0,352,413,2783,0,0,0,0,0
40,266,639,0,0,719,78,0,60,0,0,0,0,40,11,0,0,0,190,0,0
464,12,179,2022,0,15,0,0,0,0,0,25,0,10,35,0,0,845,0,0,18
17,0,1931,37,0,1956,757,0,2872,318,0,229,0,22,333,0,0,0,0,0,0
0,0,0,85,0,52,458,20,0,30,0,199,57,513,254,50,0,0,213,342,0
0,0,296,0,0,52,0,0,0,178,0,98,27,221,0,0,0,0,0,0,0
0,0,843,0,0,13942,0,0,0,0,0,29,12,10,51,0,0,32,0,0,0
0,0,0,0,0,292,75,0,0,367,0,81,0,527,17,0,86,0,0,0,0
940,215,12,0,0,0,0,0,88,332,0,203,820,939,289,0,0,0,224,0,0
0,0,67,0,362,83,90,25,77,79,127,303,27,73,49,0,0,0,0,2315,0
366,0,0,42,0,673,0,353,0,0,457,0,91,112,295,0,0,0,0,0,0
0,123,101,0,0,146,0,0,27,0,36,326,11,5,31,0,0,67,0,0,0
1595,149,14,169,0,43,20,37,613,0,657,0,187,23,0,0,97,30,513,0,0
178,0,0,0,0,0,0,0,647,0,0,0,38,0,0,0,0,0,0,0,0
0,0,51,0,0,2168,113,0,0,389,0,261,468,344,219,0,0,0,0,2188,0
0,0,0,35,0,0,0,26,72,0,0,0,0,20,0,0,0,0,0,758,0
0,0,12,830,74,0,55,0,939,0,0,337,673,85,210,1121,0,3136,731,1154,0
-138,179,34,8891,0,3576,124,0,0,389,0,40,154,15,244,0,41,0,192,1619,0
430,0,0,0,0,0,0,0,0,0,0,156,0,106,0,0,0,0,0,0,0
1616,224,0,1222,0,101,0,0,0,0,0,222,66,110,0,0,0,0,0,253,0
0,0,237,3517,0,977,0,54,0,0,0,371,153,16,0,0,0,0,0,0,0
0,167,1023,61,0,0,0,15,0,58,0,59,57,39,46,0,0,0,0,0,0
0,0,0,0,0,7875,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
154,0,21,173,0,0,0,18,0,31,0,70,70,0,82,0,0,0,0,0,0
0,62,276,0,0,0,0,0,0,0,0,24,84,102,0,0,0,0,0,3389,0
0,0,52,453,0,0,0,0,0,0,0,33,32,222,821,0,0,0,297,0,42
0,74,722,3296,0,0,0,0,0,1015,401,405,182,35,160,0,9,0,0,27225,0
1260,0,236,0,0,0,0,210,0,0,0,301,204,26,102,0,0,0,0,0,0
631,226,226,94,30,2163,0,266,44,113,1253,0,71,0,340,0,0,139,0,0,0
0,0,409,254,0,0,0,0,401,0,0,130,0,0,37,0,0,0,0,0,0
0,720,0,0,0,280,0,0,184,40,26,90,54,518,493,0,0,0,0,0,0
101,0,183,86,0,23,0,55,373,0,0,436,0,255,17,0,43,68,0,0,0
0,0,98,28,0,0,0,0,60,39,54,387,138,12,1156,0,0,0,0,3073,0
0,303,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,287,0,0,39,40,0,67,0,0,0,0,0,0,207,102,0
0,361,0,0,0,52,0,0,632,0,0,0,70,0,185,0,0,195,457,134,0
1933,0,342,1369,0,0,0,0,0,-11,0,0,0,102,26,0,0,0,0,2940,0
0,0,984,42,0,0,0,0,0,783,0,191,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0
0,0,0,0,0,23,0,0,0,0,0,371,176,0,244,116,0,0,0,6741,0
0,0,0,895,0,0,0,0,0,95,0,62,0,0,0,0,30,0,0,0,0
0,0,0,745,173,0,0,0,0,0,0,48,204,1608,0,0,0,126,0,-26,0
0,132,0,241,221,96,0,20,265,63,43,0,194,1197,0,0,0,71,74,0,0
0,0,0,92,0,53,0,0,0,67,0,9,0,0,0,0,0,0,681,0,0
0,0,0,0,0,0,0,0,0,0,588,0,0,0,31,0,0,0,0,0,0
0,0,0,85,0,0,0,0,0,0,0,60,62,0,162,0,0,0,0,137,0
0,252,150,0,0,0,0,130,0,0,0,63,34,445,88,0,23,0,0,0,0
648,60,866,0,0,0,0,59,285,0,295,0,45,29,1236,25,216,0,0,0,0
0,0,60,1811,0,0,0,19,0,974,0,0,79,42,150,0,0,1141,0,3943,0
0,33,279,0,83,125,0,175,0,31,0,30,22,1705,0,0,31,0,0,1333,0
860,0,0,0,0,0,0,39,0,0,0,502,1358,0,236,0,0,357,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0
0,30,298,1556,797,101,2086,29,0,47,0,0,48,961,110,0,248,1406,0,0,0
0,0,520,1356,0,2474,2,0,0,98,0,74,114,0,982,0,8,0,0,0,0
0,0,0,0,0,115,0,0,75,0,0,131,0,0,0,250,0,0,0,584,0
0,186,2128,0,0,109,98,0,2855,0,0,0,0,0,59,0,9,0,336,0,0
0,0,22,0,0,102,0,0,1052,0,0,120,101,15,49,0,0,0,0,0,0
510,31,300,782,0,0,0,0,827,156,31,75,152,0,0,0,0,8,0,0,0
0,0,0,490,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,15,950,0,48,47,37,0,0,0,0,0,0,0,0
0,129,181,120,0,0,0,0,0,0,0,24,0,6,64,0,0,0,0,0,0
0,143,0,0,0,201,185,0,556,57,0,559,132,107,689,0,0,0,552,0,0
0,0,38,63,324,32,148,0,0,0,0,0,61,279,0,0,0,725,0,0,0
25,0,0,0,0,0,0,0,0,447,0,0,70,0,0,0,0,0,0,0,0
0,0,0,578,221,115,4676,1280,361,0,888,230,40,318,0,0,0,311,0,3660,0
0,0,0,0,0,84,0,0,0,0,0,109,0,0,0,0,0,0,0,4979,0
0,0,0,0,0,445,0,0,0,0,0,195,28,0,17,0,0,0,0,0,0
0,19,0,202,0,21,0,29,0,131,971,24,0,36,83,0,0,0,0,971,0
0,0,230,0,0,0,0,21,0,0,0,0,104,0,9,0,0,173,0,0,0
0,477,191,0,0,0,0,18,0,16,0,0,0,332,0,0,0,0,0,3385,0
0,92,311,0,0,90,0,0,0,0,26,0,95,0,154,0,0,0,206,0,0
0,0,137,263,0,0,225,135,0,368,0,358,759,0,0,0,0,32,0,0,0
4526,0,36,0,0,203,0,0,0,0,0,349,173,281,0,0,0,0,0,0,0
658,0,0,0,15,0,0,0,128,0,0,45,0,39,0,0,0,0,0,2443,0
0,0,1388,345,0,0,0,0,0,0,0,85,35,213,64,0,0,0,0,0,0
0,245,56,0,0,0,0,0,0,0,0,481,745,0,43,0,0,27,0,0,0
0,0,0,0,0,0,38,0,2208,457,0,43,119,73,9,0,0,0,0,0,0
0,0,802,0,0,0,0,0,0,0,0,0,336,0,61,0,0,100,0,318,0
0,0,42,1255,0,0,3660,0,31,893,0,287,48,0,37,0,8,0,0,8602,0
0,0,734,0,0,820,0,24,0,0,0,113,0,0,0,0,143,0,0,0,0
0,0,342,61,0,310,30,0,183,22,0,94,82,0,0,0,0,0,0,0,0
449,0,21,689,0,0,0,0,110,31,0,101,0,14,175,0,8,0,326,0,0
0,73,795,0,0,49,154,0,0,13,0,246,142,0,165,0,109,0,0,0,99
0,0,663,0,0,0,0,0,189,91,0,456,373,0,0,0,0,0,0,0,0
207,0,393,133,0,203,0,17,0,80,0,66,35,0,36,0,0,0,263,470,0
0,0,32,0,0,96,0,19,535,0,27,98,0,1124,378,0,0,0,0,0,0
97,13,0,0,0,0,0,0,75,0,0,89,109,476,1129,0,71,0,0,0,0
0,0,585,0,0,40,0,0,0,361,0,193,0,0,20,0,0,0,0,0,186
270,142,739,720,0,0,0,0,1415,155,32,149,78,232,0,0,0,35,0,0,0
0,0,172,42,0,0,0,114,0,0,0,187,103,0,0,0,0,0,0,0,0
0,0,158,1776,0,21,0,0,4,0,0,0,0,34,0,318,0,0,0,0,0
815,97,663,299,0,0,284,0,115,717,0,298,0,10,31,355,33,0,0,0,791
2653,1043,1026,250,0,1694,48,0,499,391,0,0,62,11,434,0,48,3768,0,65,0
39,42,361,0,0,403,103,87,316,107,691,0,0,44,298,0,32,0,0,0,0
0,0,2435,2167,0,945,0,0,0,110,0,350,0,5,275,0,37,704,0,0,0
0,145,1045,742,327,29,14,0,0,625,0,148,21,460,18,0,0,0,0,2463,0
0,20,886,0,0,0,0,0,35,0,0,323,0,0,16,0,0,0,0,0,0
0,0,0,184,0,0,0,0,0,103,0,82,0,6,98,0,49,0,0,0,0
283,531,0,321,0,280,299,0,183,83,0,50,108,0,2445,0,40,1413,0,8220,0
-54,0,92,136,324,715,0,37,1561,170,0,122,0,0,363,0,0,0,0,253,0
0,0,167,118,0,0,0,115,0,56,0,74,74,25,5,0,26,162,0,0,0
0,0,106,414,605,0,129,40,0,47,0,0,0,19,0,50,0,0,0,2389,0
0,0,0,0,0,93,0,0,0,0,0,961,47,0,0,0,0,774,0,0,0
0,0,1414,72,0,0,0,0,0,0,192,222,145,0,57,0,47,0,0,0,0
836,0,168,62,0,0,0,0,0,0,0,66,17,0,46,0,0,0,0,0,0
798,110,80,0,221,164,106,20,152,0,0,0,39,274,0,0,11,996,652,0,0
0,61,0,212,441,116,88,0,204,115,0,46,230,335,1384,525,0,340,0,1312,0
0,194,94,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0
458,74,106,0,0,0,337,75,0,0,0,22,0,-11,100,0,0,96,0,4138,0
0,55,329,0,0,0,0,0,0,79,0,77,41,0,44,0,21,0,0,1248,0
0,0,118,263,0,0,18,0,59,3,0,0,0,0,382,0,0,3292,0,0,0
0,0,130,26,0,86,241,56,274,0,0,373,231,0,448,0,0,209,0,0,0
0,0,400,0,0,85,0,0,1022,0,0,65,21,0,0,0,109,0,0,1146,0
0,0,280,1537,0,119,523,0,19,0,154,432,62,0,1205,33,0,316,0,0,0
0,0,30,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,130,1128,0
0,0,68,28,221,0,341,110,0,0,688,150,12,35,0,0,0,768,0,0,0
162,7,0,45,0,0,0,37,0,0,0,476,223,43,172,0,258,0,96,0,0
0,0,59,170,0,23,0,0,0,30,302,36,185,234,76,0,7,0,0,0,0
0,0,1362,0,0,0,33,0,0,603,0,44,538,33,83,0,0,0,0,0,0
95,0,251,387,281,0,0,19,0,31,0,90,144,0,80,0,0,0,0,0,0
0,185,318,300,0,0,0,17,0,253,548,0,6,0,49,0,27,0,0,0,0
0,0,134,0,0,0,279,0,76,0,5,202,10,0,0,291,0,0,0,0,0
1094,117,110,2677,221,330,0,40,574,362,0,199,78,835,132,7446,0,0,202,765,0
0,276,0,0,0,0,0,0,878,182,0,294,0,0,0,0,0,0,0,0,0
0,7,243,0,0,0,0,0,0,0,0,48,18,0,0,0,0,0,0,5627,0
0,0,0,0,0,0,0,0,0,0,0,211,0,419,0,0,0,1031,0,0,0
40,0,0,0,0,0,0,0,135,0,0,482,162,432,10,0,0,0,0,0,0
90,39,0,263,0,0,0,0,1354,47,0,609,838,0,518,0,0,4027,1004,0,0
0,0,268,0,0,270,0,0,180,0,276,69,0,0,82,0,0,0,0,3570,0
0,705,881,358,0,958,95,0,2527,93,0,0,98,6,1210,0,87,175,527,0,0
145,6,412,841,21,0,74,0,0,94,0,0,1550,0,0,0,0,0,0,0,0
787,0,158,0,0,0,0,0,0,0,0,303,26,0,36,0,63,192,0,588,0
1071,24,88,2090,0,0,0,0,0,62,0,132,56,22,531,673,78,442,0,710,0
0,0,464,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,0,0,0,125,37,0,55,0,39,12,0,0,0,0,0,190,0,0
0,0,140,34,0,539,0,832,0,0,0,251,136,32,138,235,0,124,0,206,0
0,0,947,34,0,1695,0,0,0,73,0,579,78,55,0,0,388,9214,0,0,0
0,0,0,149,0,0,0,19,0,0,0,29,0,0,33,0,0,0,0,0,293
0,186,0,0,0,257,391,0,411,0,0,159,90,160,0,0,38,0,0,0,0
31,0,149,0,0,0,0,0,0,0,0,326,34,348,499,0,0,57,0,0,0
0,39,130,0,882,0,153,0,0,0,48,0,0,78,0,0,57,417,133,0,0
827,0,0,34,221,0,0,0,0,31,0,0,0,41,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0
0,0,1050,0,0,0,0,0,5,534,0,29,0,0,1347,0,185,0,0,0,0
0,0,105,0,0,0,0,108,1483,25,0,272,33,70,0,0,15,0,0,0,0
34,0,672,0,0,0,33,0,0,0,0,125,0,0,27,0,37,0,0,0,0
0,0,51,0,0,134,0,38,0,0,0,0,0,0,9,0,0,0,0,6870,0
395,0,0,0,0,0,0,0,121,0,0,0,16,0,20,0,0,0,0,0,0
0,30,359,1027,0,239,286,96,0,511,909,13,0,9,20,0,8,0,0,0,0
0,0,167,0,0,61,0,180,0,0,0,40,17,0,100,0,16,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,368,0,78,8,0,612,0,0,0,0
60,0,849,312,0,96,122,0,112,0,0,0,278,0,386,247,0,1133,63,598,0
338,0,14,30,0,0,0,0,0,232,0,147,303,0,464,0,0,70,0,0,0
230,0,0,1314,0,97,230,0,0,0,0,5,0,0,242,0,0,0,0,0,0
32,0,106,922,0,0,0,323,3499,0,0,74,33,146,2208,0,0,0,0,0,0
0,0,0,0,221,0,0,17,6,0,0,0,0,0,0,0,0,0,0,480,0
0,0,254,0,0,0,0,0,0,0,0,32,85,0,3061,0,0,0,0,0,0
0,0,1295,562,135,196,13,0,0,237,0,403,99,54,0,0,364,0,0,0,0
0,0,904,2006,0,91,103,0,0,73,2,31,0,210,0,0,99,0,0,2998,2253
0,61,125,1852,0,100,0,0,0,461,0,0,207,6,0,13,-36,0,0,0,0
292,0,162,0,0,863,1281,0,0,0,0,0,0,0,356,0,0,2411,0,0,0
0,60,184,0,221,0,0,335,307,0,23,0,0,166,191,0,119,0,0,8682,0
0,0,0,0,0,8445,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,0,358,0,1022,9,5,6,948,0,0,0,0,0,0
117,0,1728,4115,0,34,0,0,0,0,0,756,82,29,0,0,0,0,0,0,0
0,0,499,3178,0,0,0,19,0,469,0,32,158,0,0,0,11,0,0,0,0
0,0,42,28,221,105,0,0,62,59,0,575,457,118,140,0,171,0,0,0,0
0,30,11,0,0,0,147,0,60,0,80,59,582,0,85,0,0,0,11,0,449
31,0,116,2183,0,0,0,17,0,161,0,0,132,14,189,0,0,672,0,0,385
5171,142,1629,225,0,0,0,155,344,0,0,655,2007,0,98,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,0,0,0,224,7,0,0,0,0,540,0
0,0,1644,0,0,83,87,0,0,0,-46,345,0,0,11,0,323,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,33,12,1149,0,0,0,0,0,0,0
1132,0,924,42,0,106,754,0,0,31,0,53,11,0,15,0,159,313,315,0,0
950,205,63,232,294,52,127,39,277,38,33,105,123,0,117,1177,0,310,119,95,0
0,72,233,0,0,454,102,0,0,0,308,221,535,286,0,0,0,0,0,0,0
0,62,0,0,0,340,0,0,0,40,0,125,232,0,0,0,0,0,0,0,0
422,0,282,0,0,16,0,0,0,0,0,82,234,0,212,0,0,0,0,0,0
13,0,70,1473,0,0,0,0,0,167,0,58,44,70,312,138,11,0,0,0,0
0,0,0,0,0,28447,0,0,0,0,0,0,558,751,0,0,0,0,0,1758,0
0,709,1185,0,0,542,243,0,1783,0,0,0,5,0,18,0,0,0,968,0,0
0,0,0,0,35,0,0,0,708,185,0,0,35,0,0,0,0,0,245,0,0
320,0,0,0,0,150,0,0,0,0,0,324,53,0,0,0,0,0,0,0,0
48,151,4111,0,0,0,0,0,0,0,0,78,69,19,0,0,0,0,0,6487,0
0,151,0,0,0,107,0,0,0,0,0,251,0,0,514,0,0,0,0,0,0
0,0,1172,0,0,136,107,0,0,0,0,273,0,25,219,0,499,0,0,0,0
0,0,47,2281,0,0,123,0,0,0,0,0,0,0,103,0,0,0,0,0,0
0,194,1321,0,35,0,307,17,615,0,14,169,164,0,42,0,7,7,0,0,0
109,0,283,0,0,906,0,59,80,0,32,0,36,156,45,0,0,147,0,1664,0
0,0,21,43,255,119,156,30,0,16,146,31,34,50,58,277,8,148,46,484,51
0,0,774,42,0,216,0,0,0,188,0,226,90,154,219,0,0,0,65,0,0
